MCC,MNC,LAC_TAC,ENB_GNB,CI,ECI_NCI,CGI_ECGI_NCGI,PARAGON_ID,CELL_IDENTIFIER,TECNOLOGIA,BANDA,LATITUDE,LONGITUDE,AZIMUTE,NOME,MORADA,MORADA1,FREGUESIA,Concelho,Concelho_CD,Distrito,Distrito_CD,CP4,CP3,DESIGNACAO_POSTAL,DATA,DICOFRE
268,2,,501850,182,128473782,268-02-128473782,,,4,1800,38.7224967,-9.3284382,120,ABABODA-ESTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101850,53,26073653,268-02-26073653,,,4,900,38.7224967,-9.3284382,240,ABABODA-ESTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101850,93,26073693,268-02-26073693,,,4,2600,38.7224967,-9.3284382,240,ABABODA-ESTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101850,183,26073783,268-02-26073783,,,4,1800,38.7224967,-9.3284382,240,ABABODA-ESTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501850,53,128473653,268-02-128473653,,,4,900,38.7224967,-9.3284382,240,ABABODA-ESTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501850,183,128473783,268-02-128473783,,,4,1800,38.7224967,-9.3284382,240,ABABODA-ESTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,51,26073907,268-02-26073907,,,4,900,38.72951,-9.3358341,0,ABABODA-NORTE (1),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,91,26073947,268-02-26073947,,,4,2600,38.72951,-9.3358341,0,ABABODA-NORTE (1),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,181,26074037,268-02-26074037,,,4,1800,38.72951,-9.3358341,0,ABABODA-NORTE (1),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,51,128473907,268-02-128473907,,,4,900,38.72951,-9.3358341,0,ABABODA-NORTE (1),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,181,128474037,268-02-128474037,,,4,1800,38.72951,-9.3358341,0,ABABODA-NORTE (1),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,52,26073908,268-02-26073908,,,4,900,38.72951,-9.3358341,120,ABABODA-NORTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,92,26073948,268-02-26073948,,,4,2600,38.72951,-9.3358341,120,ABABODA-NORTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,182,26074038,268-02-26074038,,,4,1800,38.72951,-9.3358341,120,ABABODA-NORTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,52,128473908,268-02-128473908,,,4,900,38.72951,-9.3358341,120,ABABODA-NORTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,182,128474038,268-02-128474038,,,4,1800,38.72951,-9.3358341,120,ABABODA-NORTE (2),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,53,26073909,268-02-26073909,,,4,900,38.72951,-9.3358341,240,ABABODA-NORTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,93,26073949,268-02-26073949,,,4,2600,38.72951,-9.3358341,240,ABABODA-NORTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101851,183,26074039,268-02-26074039,,,4,1800,38.72951,-9.3358341,240,ABABODA-NORTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,53,128473909,268-02-128473909,,,4,900,38.72951,-9.3358341,240,ABABODA-NORTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,501851,183,128474039,268-02-128474039,,,4,1800,38.72951,-9.3358341,240,ABABODA-NORTE (3),,,SAO DOMINGOS DE RANA,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110506
268,2,,101625,51,26016051,268-02-26016051,,,4,900,39.1450059,-9.0129143,0,ABRIGADA (1),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,91,26016091,268-02-26016091,,,4,2600,39.1450059,-9.0129143,0,ABRIGADA (1),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,181,26016181,268-02-26016181,,,4,1800,39.1450059,-9.0129143,0,ABRIGADA (1),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,51,128416051,268-02-128416051,,,4,900,39.1450059,-9.0129143,0,ABRIGADA (1),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,181,128416181,268-02-128416181,,,4,1800,39.1450059,-9.0129143,0,ABRIGADA (1),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,52,26016052,268-02-26016052,,,4,900,39.1450059,-9.0129143,120,ABRIGADA (2),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,92,26016092,268-02-26016092,,,4,2600,39.1450059,-9.0129143,120,ABRIGADA (2),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,182,26016182,268-02-26016182,,,4,1800,39.1450059,-9.0129143,120,ABRIGADA (2),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,52,128416052,268-02-128416052,,,4,900,39.1450059,-9.0129143,120,ABRIGADA (2),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,182,128416182,268-02-128416182,,,4,1800,39.1450059,-9.0129143,120,ABRIGADA (2),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,53,26016053,268-02-26016053,,,4,900,39.1450059,-9.0129143,240,ABRIGADA (3),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,93,26016093,268-02-26016093,,,4,2600,39.1450059,-9.0129143,240,ABRIGADA (3),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,101625,183,26016183,268-02-26016183,,,4,1800,39.1450059,-9.0129143,240,ABRIGADA (3),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,53,128416053,268-02-128416053,,,4,900,39.1450059,-9.0129143,240,ABRIGADA (3),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,501625,183,128416183,268-02-128416183,,,4,1800,39.1450059,-9.0129143,240,ABRIGADA (3),,,UNIAO DAS FREGUESIAS DE ABRIGADA E CABANAS DE TORRES,ALENQUER,1101,LISBOA,11,,,,6/1/2025,110117
268,2,,102135,51,26146611,268-02-26146611,,,4,900,38.7735235,-9.3496836,0,ABRUNHEIRA (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,91,26146651,268-02-26146651,,,4,2600,38.7735235,-9.3496836,0,ABRUNHEIRA (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,181,26146741,268-02-26146741,,,4,1800,38.7735235,-9.3496836,0,ABRUNHEIRA (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,51,128546611,268-02-128546611,,,4,900,38.7735235,-9.3496836,0,ABRUNHEIRA (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,181,128546741,268-02-128546741,,,4,1800,38.7735235,-9.3496836,0,ABRUNHEIRA (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,52,26146612,268-02-26146612,,,4,900,38.7735235,-9.3496836,120,ABRUNHEIRA (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,92,26146652,268-02-26146652,,,4,2600,38.7735235,-9.3496836,120,ABRUNHEIRA (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,182,26146742,268-02-26146742,,,4,1800,38.7735235,-9.3496836,120,ABRUNHEIRA (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,52,128546612,268-02-128546612,,,4,900,38.7735235,-9.3496836,120,ABRUNHEIRA (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,182,128546742,268-02-128546742,,,4,1800,38.7735235,-9.3496836,120,ABRUNHEIRA (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,53,26146613,268-02-26146613,,,4,900,38.7735235,-9.3496836,240,ABRUNHEIRA (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,93,26146653,268-02-26146653,,,4,2600,38.7735235,-9.3496836,240,ABRUNHEIRA (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102135,183,26146743,268-02-26146743,,,4,1800,38.7735235,-9.3496836,240,ABRUNHEIRA (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,53,128546613,268-02-128546613,,,4,900,38.7735235,-9.3496836,240,ABRUNHEIRA (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502135,183,128546743,268-02-128546743,,,4,1800,38.7735235,-9.3496836,240,ABRUNHEIRA (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,51,26882611,268-02-26882611,,,4,900,38.7694902,-9.3584415,0,ABRUNHEIRA-OESTE (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,91,26882651,268-02-26882651,,,4,2600,38.7694902,-9.3584415,0,ABRUNHEIRA-OESTE (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,181,26882741,268-02-26882741,,,4,1800,38.7694902,-9.3584415,0,ABRUNHEIRA-OESTE (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,51,129282611,268-02-129282611,,,4,900,38.7694902,-9.3584415,0,ABRUNHEIRA-OESTE (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,181,129282741,268-02-129282741,,,4,1800,38.7694902,-9.3584415,0,ABRUNHEIRA-OESTE (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,52,26882612,268-02-26882612,,,4,900,38.7694902,-9.3584415,120,ABRUNHEIRA-OESTE (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,92,26882652,268-02-26882652,,,4,2600,38.7694902,-9.3584415,120,ABRUNHEIRA-OESTE (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,182,26882742,268-02-26882742,,,4,1800,38.7694902,-9.3584415,120,ABRUNHEIRA-OESTE (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,52,129282612,268-02-129282612,,,4,900,38.7694902,-9.3584415,120,ABRUNHEIRA-OESTE (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,182,129282742,268-02-129282742,,,4,1800,38.7694902,-9.3584415,120,ABRUNHEIRA-OESTE (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,53,26882613,268-02-26882613,,,4,900,38.7694902,-9.3584415,240,ABRUNHEIRA-OESTE (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,93,26882653,268-02-26882653,,,4,2600,38.7694902,-9.3584415,240,ABRUNHEIRA-OESTE (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,105010,183,26882743,268-02-26882743,,,4,1800,38.7694902,-9.3584415,240,ABRUNHEIRA-OESTE (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,53,129282613,268-02-129282613,,,4,900,38.7694902,-9.3584415,240,ABRUNHEIRA-OESTE (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,505010,183,129282743,268-02-129282743,,,4,1800,38.7694902,-9.3584415,240,ABRUNHEIRA-OESTE (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,51,26146355,268-02-26146355,,,4,900,38.7685187,-9.3537899,0,ABRUNHEIRA-SUL (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,91,26146395,268-02-26146395,,,4,2600,38.7685187,-9.3537899,0,ABRUNHEIRA-SUL (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,181,26146485,268-02-26146485,,,4,1800,38.7685187,-9.3537899,0,ABRUNHEIRA-SUL (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,51,128546355,268-02-128546355,,,4,900,38.7685187,-9.3537899,0,ABRUNHEIRA-SUL (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,181,128546485,268-02-128546485,,,4,1800,38.7685187,-9.3537899,0,ABRUNHEIRA-SUL (1),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,52,26146356,268-02-26146356,,,4,900,38.7685187,-9.3537899,120,ABRUNHEIRA-SUL (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,92,26146396,268-02-26146396,,,4,2600,38.7685187,-9.3537899,120,ABRUNHEIRA-SUL (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,182,26146486,268-02-26146486,,,4,1800,38.7685187,-9.3537899,120,ABRUNHEIRA-SUL (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,52,128546356,268-02-128546356,,,4,900,38.7685187,-9.3537899,120,ABRUNHEIRA-SUL (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,182,128546486,268-02-128546486,,,4,1800,38.7685187,-9.3537899,120,ABRUNHEIRA-SUL (2),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,53,26146357,268-02-26146357,,,4,900,38.7685187,-9.3537899,240,ABRUNHEIRA-SUL (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,93,26146397,268-02-26146397,,,4,2600,38.7685187,-9.3537899,240,ABRUNHEIRA-SUL (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102134,183,26146487,268-02-26146487,,,4,1800,38.7685187,-9.3537899,240,ABRUNHEIRA-SUL (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,53,128546357,268-02-128546357,,,4,900,38.7685187,-9.3537899,240,ABRUNHEIRA-SUL (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,502134,183,128546487,268-02-128546487,,,4,1800,38.7685187,-9.3537899,240,ABRUNHEIRA-SUL (3),,,UNIAO DAS FREGUESIAS DE SINTRA (SANTA MARIA E SAO MIGUEL SAO MARTINHO E SAO PEDRO DE PENAFERRIM),SINTRA,1111,LISBOA,11,,,,6/1/2025,111128
268,2,,102413,51,26217779,268-02-26217779,,,4,900,38.7202332,-9.4214697,0,ABUXARDA (1),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,91,26217819,268-02-26217819,,,4,2600,38.7202332,-9.4214697,0,ABUXARDA (1),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,181,26217909,268-02-26217909,,,4,1800,38.7202332,-9.4214697,0,ABUXARDA (1),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,51,128617779,268-02-128617779,,,4,900,38.7202332,-9.4214697,0,ABUXARDA (1),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,181,128617909,268-02-128617909,,,4,1800,38.7202332,-9.4214697,0,ABUXARDA (1),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,52,26217780,268-02-26217780,,,4,900,38.7202332,-9.4214697,120,ABUXARDA (2),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,92,26217820,268-02-26217820,,,4,2600,38.7202332,-9.4214697,120,ABUXARDA (2),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,182,26217910,268-02-26217910,,,4,1800,38.7202332,-9.4214697,120,ABUXARDA (2),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,52,128617780,268-02-128617780,,,4,900,38.7202332,-9.4214697,120,ABUXARDA (2),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,182,128617910,268-02-128617910,,,4,1800,38.7202332,-9.4214697,120,ABUXARDA (2),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,53,26217781,268-02-26217781,,,4,900,38.7202332,-9.4214697,240,ABUXARDA (3),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,93,26217821,268-02-26217821,,,4,2600,38.7202332,-9.4214697,240,ABUXARDA (3),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,102413,183,26217911,268-02-26217911,,,4,1800,38.7202332,-9.4214697,240,ABUXARDA (3),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,53,128617781,268-02-128617781,,,4,900,38.7202332,-9.4214697,240,ABUXARDA (3),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,502413,183,128617911,268-02-128617911,,,4,1800,38.7202332,-9.4214697,240,ABUXARDA (3),,,ALCABIDECHE,CASCAIS,1105,LISBOA,11,,,,6/1/2025,110501
268,2,,101967,51,26103603,268-02-26103603,,,4,900,38.7710794,-9.1249054,0,AEROPORTO-PARQUE (1),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,101967,91,26103643,268-02-26103643,,,4,2600,38.7710794,-9.1249054,0,AEROPORTO-PARQUE (1),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,101967,181,26103733,268-02-26103733,,,4,1800,38.7710794,-9.1249054,0,AEROPORTO-PARQUE (1),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,501967,51,128503603,268-02-128503603,,,4,900,38.7710794,-9.1249054,0,AEROPORTO-PARQUE (1),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,501967,181,128503733,268-02-128503733,,,4,1800,38.7710794,-9.1249054,0,AEROPORTO-PARQUE (1),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,101967,52,26103604,268-02-26103604,,,4,900,38.7710794,-9.1249054,120,AEROPORTO-PARQUE (2),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,101967,92,26103644,268-02-26103644,,,4,2600,38.7710794,-9.1249054,120,AEROPORTO-PARQUE (2),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,101967,182,26103734,268-02-26103734,,,4,1800,38.7710794,-9.1249054,120,AEROPORTO-PARQUE (2),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
268,2,,501967,52,128503604,268-02-128503604,,,4,900,38.7710794,-9.1249054,120,AEROPORTO-PARQUE (2),,,OLIVAIS,LISBOA,1106,LISBOA,11,,,,6/1/2025,110633
