MCC;MNC;LAC_TAC;eNB_gNB;CI;ECI_NCI;CGI_ECGI_NCGI;PARAGON_ID;CELL_IDENTIFIER;TECNOLOGIA;BANDA;LATITUDE;LONGITUDE;AZIMUTE;NOME;MORADA;MORADA1;FREGUESIA;Concelho;Concelho_CD;Distrito;Distrito_CD;CP4;CP3;DESIGNACAO_POSTAL;DATA;DICOFRE;OPENING;RADIUS
268;02;10401;100549;92;25740636;268-02-25740636;268-02-10401-25740636;;4;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;56;2404
268;02;10401;100549;93;25740637;268-02-25740637;268-02-10401-25740637;;4;;41.568025;-8.386305;240;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;56;1187
268;02;10401;100549;111;25740655;268-02-25740655;268-02-10401-25740655;;5;;41.568025;-8.386305;10;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;66;1368
268;02;10401;100549;112;25740656;268-02-25740656;268-02-10401-25740656;;5;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;66;3158
268;02;10401;100549;113;25740657;268-02-25740657;268-02-10401-25740657;;5;;41.568025;-8.386305;240;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;66;1206
268;02;10401;100549;181;25740725;268-02-25740725;268-02-10401-25740725;;4;;41.568025;-8.386305;10;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;68;1354
268;02;10401;100549;182;25740726;268-02-25740726;268-02-10401-25740726;;4;;41.568025;-8.386305;120;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;68;3532
268;02;10401;100549;183;25740727;268-02-25740727;268-02-10401-25740727;;4;;41.568025;-8.386305;240;GUALTAR_034N2;PRACETA AMANDIO FERREIRA PINTO NR.6;;GUALTAR;BRAGA;0303;BRAGA;03;;;;09/02/2026;030319;68;929
268;02;20902;;11731;;268-02-20902-11731;268-02-20902-11731;;2;;37.142521;-8.025532;60;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;8177
268;02;20902;;11732;;268-02-20902-11732;268-02-20902-11732;;2;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;9655
268;02;20902;;11733;;268-02-20902-11733;268-02-20902-11733;;2;;37.142521;-8.025532;290;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;13163
268;02;20902;101173;32;25900320;268-02-25900320;268-02-20902-25900320;;5;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;72;2100
268;02;20902;101173;42;25900330;268-02-25900330;268-02-20902-25900330;;5;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;72;2100
268;02;20902;101173;51;25900339;268-02-25900339;268-02-20902-25900339;;4;;37.142521;-8.025532;60;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;2487
268;02;20902;101173;52;25900340;268-02-25900340;268-02-20902-25900340;;4;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;707
268;02;20902;101173;53;25900341;268-02-25900341;268-02-20902-25900341;;4;;37.142521;-8.025532;290;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;55;1832
268;02;20902;101173;91;25900379;268-02-25900379;268-02-20902-25900379;;4;;37.142521;-8.025532;60;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;61;500
268;02;20902;101173;92;25900380;268-02-25900380;268-02-20902-25900380;;4;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;56;500
268;02;20902;101173;93;25900381;268-02-25900381;268-02-20902-25900381;;4;;37.142521;-8.025532;290;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;61;500
268;02;20902;101173;111;25900399;268-02-25900399;268-02-20902-25900399;;5;;37.142521;-8.025532;60;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;57;3456
268;02;20902;101173;112;25900400;268-02-25900400;268-02-20902-25900400;;5;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;66;1176
268;02;20902;101173;113;25900401;268-02-25900401;268-02-20902-25900401;;5;;37.142521;-8.025532;290;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;57;2536
268;02;20902;101173;181;25900469;268-02-25900469;268-02-20902-25900469;;4;;37.142521;-8.025532;60;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;65;2395
268;02;20902;101173;182;25900470;268-02-25900470;268-02-20902-25900470;;4;;37.142521;-8.025532;180;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;68;616
268;02;20902;101173;183;25900471;268-02-25900471;268-02-20902-25900471;;4;;37.142521;-8.025532;290;LOULE_WEST_163S3;PRACETA ANTONIO GAMA NUNES NR.2;;LOULE (SAO SEBASTIAO);LOULE;0808;FARO;08;;;;09/02/2026;080809;65;1259
268;02;21602;;29501;;268-02-21602-29501;268-02-21602-29501;;2;;39.463232;-8.212116;100;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;14000
268;02;21602;;29502;;268-02-21602-29502;268-02-21602-29502;;2;;39.463232;-8.212116;220;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;14000
268;02;21602;;29503;;268-02-21602-29503;268-02-21602-29503;;2;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;14000
268;02;21602;102950;33;26355233;268-02-26355233;268-02-21602-26355233;;5;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;72;2100
268;02;21602;102950;43;26355243;268-02-26355243;268-02-21602-26355243;;5;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;72;2100
268;02;21602;102950;51;26355251;268-02-26355251;268-02-21602-26355251;;4;;39.463232;-8.212116;100;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;1231
268;02;21602;102950;52;26355252;268-02-26355252;268-02-21602-26355252;;4;;39.463232;-8.212116;220;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;3834
268;02;21602;102950;53;26355253;268-02-26355253;268-02-21602-26355253;;4;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;55;5728
268;02;21602;102950;91;26355291;268-02-26355291;268-02-21602-26355291;;4;;39.463232;-8.212116;100;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;61;1416
268;02;21602;102950;92;26355292;268-02-26355292;268-02-21602-26355292;;4;;39.463232;-8.212116;220;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;61;4562
268;02;21602;102950;93;26355293;268-02-26355293;268-02-21602-26355293;;4;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;56;1200
268;02;21602;102950;111;26355311;268-02-26355311;268-02-21602-26355311;;5;;39.463232;-8.212116;100;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;57;1485
268;02;21602;102950;112;26355312;268-02-26355312;268-02-21602-26355312;;5;;39.463232;-8.212116;220;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;57;4740
268;02;21602;102950;113;26355313;268-02-26355313;268-02-21602-26355313;;5;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;66;4722
268;02;21602;102950;181;26355381;268-02-26355381;268-02-21602-26355381;;4;;39.463232;-8.212116;100;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;65;1187
268;02;21602;102950;182;26355382;268-02-26355382;268-02-21602-26355382;;4;;39.463232;-8.212116;220;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;65;3558
268;02;21602;102950;183;26355383;268-02-26355383;268-02-21602-26355383;;4;;39.463232;-8.212116;340;ABRANTES OESTE;PRACETA ARQUITETO RAUL LINO;;UNIAO DAS FREGUESIAS DE ABRANTES (SAO VICENTE E SAO JOAO) E ALFERRAREDE;ABRANTES;1401;SANTAREM;14;;;;09/02/2026;140120;68;4366
268;02;21205;;50041;;268-02-21205-50041;268-02-21205-50041;;2;;38.748231;-9.221558;0;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;3580
268;02;21205;;50042;;268-02-21205-50042;268-02-21205-50042;;2;;38.748231;-9.221558;120;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;5258
268;02;21205;;50043;;268-02-21205-50043;268-02-21205-50043;;2;;38.748231;-9.221558;230;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;7442
268;02;21205;105004;51;26881075;268-02-26881075;268-02-21205-26881075;;4;;38.748231;-9.221558;0;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;500
268;02;21205;105004;52;26881076;268-02-26881076;268-02-21205-26881076;;4;;38.748231;-9.221558;120;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;500
268;02;21205;105004;53;26881077;268-02-26881077;268-02-21205-26881077;;4;;38.748231;-9.221558;230;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;1171
268;02;21205;105004;181;26881205;268-02-26881205;268-02-21205-26881205;;4;;38.748231;-9.221558;0;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;500
268;02;21205;105004;182;26881206;268-02-26881206;268-02-21205-26881206;;4;;38.748231;-9.221558;120;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;500
268;02;21205;105004;183;26881207;268-02-26881207;268-02-21205-26881207;;4;;38.748231;-9.221558;230;VENDA NOVA OESTE;PRACETA AUGUSTO CASTILHO NR.6;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;582
268;02;21205;;22011;;268-02-21205-22011;268-02-21205-22011;;2;;38.746067;-9.224525;100;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;5885
268;02;21205;;22012;;268-02-21205-22012;268-02-21205-22012;;2;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;7389
268;02;21205;;22013;;268-02-21205-22013;268-02-21205-22013;;2;;38.746067;-9.224525;340;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;4112
268;02;21205;102201;32;26163488;268-02-26163488;268-02-21205-26163488;;5;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;72;7389
268;02;21205;102201;42;26163498;268-02-26163498;268-02-21205-26163498;;5;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;72;7389
268;02;21205;102201;51;26163507;268-02-26163507;268-02-21205-26163507;;4;;38.746067;-9.224525;100;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;501
268;02;21205;102201;52;26163508;268-02-26163508;268-02-21205-26163508;;4;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;880
268;02;21205;102201;53;26163509;268-02-26163509;268-02-21205-26163509;;4;;38.746067;-9.224525;340;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;55;500
268;02;21205;102201;91;26163547;268-02-26163547;268-02-21205-26163547;;4;;38.746067;-9.224525;100;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;56;500
268;02;21205;102201;92;26163548;268-02-26163548;268-02-21205-26163548;;4;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;56;500
268;02;21205;102201;93;26163549;268-02-26163549;268-02-21205-26163549;;4;;38.746067;-9.224525;340;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;56;500
268;02;21205;102201;111;26163567;268-02-26163567;268-02-21205-26163567;;5;;38.746067;-9.224525;100;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;66;471
268;02;21205;102201;112;26163568;268-02-26163568;268-02-21205-26163568;;5;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;66;465
268;02;21205;102201;113;26163569;268-02-26163569;268-02-21205-26163569;;5;;38.746067;-9.224525;340;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;66;391
268;02;21205;102201;181;26163637;268-02-26163637;268-02-21205-26163637;;4;;38.746067;-9.224525;100;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;500
268;02;21205;102201;182;26163638;268-02-26163638;268-02-21205-26163638;;4;;38.746067;-9.224525;230;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;500
268;02;21205;102201;183;26163639;268-02-26163639;268-02-21205-26163639;;4;;38.746067;-9.224525;340;AMADORA_DAMAI_016S2;PRACETA CASAL CASCAIS NR.4;;AGUAS LIVRES;AMADORA;1115;LISBOA;11;;;;09/02/2026;111513;68;500
268;02;21203;;21211;;268-02-21203-21211;268-02-21203-21211;;2;;38.783981;-9.304181;350;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;14000
268;02;21203;;21212;;268-02-21203-21212;268-02-21203-21212;;2;;38.783981;-9.304181;120;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;14000
268;02;21203;;21213;;268-02-21203-21213;268-02-21203-21213;;2;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;11729
268;02;21203;102121;33;26143009;268-02-26143009;268-02-21203-26143009;;5;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;72;11729
268;02;21203;102121;43;26143019;268-02-26143019;268-02-21203-26143019;;5;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;72;11729
268;02;21203;102121;51;26143027;268-02-26143027;268-02-21203-26143027;;4;;38.783981;-9.304181;350;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;1055
268;02;21203;102121;52;26143028;268-02-26143028;268-02-21203-26143028;;4;;38.783981;-9.304181;120;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;1010
268;02;21203;102121;53;26143029;268-02-26143029;268-02-21203-26143029;;4;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;55;1361
268;02;21203;102121;91;26143067;268-02-26143067;268-02-21203-26143067;;4;;38.783981;-9.304181;350;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;56;852
268;02;21203;102121;92;26143068;268-02-26143068;268-02-21203-26143068;;4;;38.783981;-9.304181;120;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;56;569
268;02;21203;102121;93;26143069;268-02-26143069;268-02-21203-26143069;;4;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;56;1275
268;02;21203;102121;111;26143087;268-02-26143087;268-02-21203-26143087;;5;;38.783981;-9.304181;350;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;66;3136
268;02;21203;102121;112;26143088;268-02-26143088;268-02-21203-26143088;;5;;38.783981;-9.304181;120;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;66;1211
268;02;21203;102121;113;26143089;268-02-26143089;268-02-21203-26143089;;5;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;66;1361
268;02;21203;102121;181;26143157;268-02-26143157;268-02-21203-26143157;;4;;38.783981;-9.304181;350;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;68;3407
268;02;21203;102121;182;26143158;268-02-26143158;268-02-21203-26143158;;4;;38.783981;-9.304181;120;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;68;1618
268;02;21203;102121;183;26143159;268-02-26143159;268-02-21203-26143159;;4;;38.783981;-9.304181;210;MIRA SINTRA;PRACETA DA AMIZADE;;UNIAO DAS FREGUESIAS DE AGUALVA E MIRA-SINTRA;SINTRA;1111;LISBOA;11;;;;09/02/2026;111122;68;1360
268;02;21204;;18541;;268-02-21204-18541;268-02-21204-18541;;2;;38.718153;-9.343416;110;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;12228
268;02;21204;;18542;;268-02-21204-18542;268-02-21204-18542;;2;;38.718153;-9.343416;190;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;11417
268;02;21204;;18543;;268-02-21204-18543;268-02-21204-18543;;2;;38.718153;-9.343416;295;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;10822
268;02;21204;101854;33;26074657;268-02-26074657;268-02-21204-26074657;;5;;38.718153;-9.343416;295;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;72;10822
268;02;21204;101854;43;26074667;268-02-26074667;268-02-21204-26074667;;5;;38.718153;-9.343416;295;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;72;10822
268;02;21204;101854;51;26074675;268-02-26074675;268-02-21204-26074675;;4;;38.718153;-9.343416;110;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;1057
268;02;21204;101854;52;26074676;268-02-26074676;268-02-21204-26074676;;4;;38.718153;-9.343416;190;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;950
268;02;21204;101854;53;26074677;268-02-26074677;268-02-21204-26074677;;4;;38.718153;-9.343416;295;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;55;3204
268;02;21204;101854;91;26074715;268-02-26074715;268-02-21204-26074715;;4;;38.718153;-9.343416;110;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;56;775
268;02;21204;101854;92;26074716;268-02-26074716;268-02-21204-26074716;;4;;38.718153;-9.343416;190;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;56;951
268;02;21204;101854;93;26074717;268-02-26074717;268-02-21204-26074717;;4;;38.718153;-9.343416;295;ABOBODA;PRACETA DAS FLORES;;SAO DOMINGOS DE RANA;CASCAIS;1105;LISBOA;11;;;;09/02/2026;110506;56;500
